gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000134324,1997.0963568562,0.239393864396834,0.225091809431859,1.06353876225472,0.28753769648708,0.525228538507016,LPIN1
ENSG00000134326,7664.78411174355,-0.673749995584382,0.421959719322186,-1.59671638010059,0.110328942706307,0.31273255225579,CMPK2
ENSG00000134330,3960.12492937787,0.400128028626287,0.243791618421165,1.64127065244319,0.100741245264459,0.296198007786862,IAH1
ENSG00000134333,151375.887144635,0.136826611872683,0.291453079108433,0.469463600423235,0.638738296885078,0.8082119054494,LDHA
ENSG00000134339,94.2721861509953,0.348896924081215,0.776220958366626,0.449481452826765,0.653084384661126,NA,SAA2
ENSG00000134343,0.453509389627964,-2.91555216484828,4.86374054518496,-0.599446483167085,0.548875187597961,NA,ANO3
ENSG00000134352,23095.5439150938,0.300341611618509,0.227931036816752,1.31768633097551,0.187608672207608,0.415742829891838,IL6ST
ENSG00000134363,4081.29309799807,0.434510037770157,0.324469459664052,1.33914001712222,0.18052509518074,0.406434107419641,FST
ENSG00000134369,7485.1253046,-0.529914710495375,0.238077522994349,-2.22580739177109,0.0260270854940468,0.143756366501854,NAV1
ENSG00000134371,7070.31477662168,0.442894401357943,0.234173716518881,1.89130705162735,0.0585833679335618,0.220560118288282,CDC73
ENSG00000134375,15152.0092566637,0.467410254408334,0.23963967490155,1.95047107537747,0.0511199976284679,0.206157583872691,TIMM17A
ENSG00000134376,44.9895657204888,0.540863401063482,0.71111824207675,0.760581530694452,0.446907054742866,NA,CRB1
ENSG00000134398,22.893162325956,0.984102439154492,1.17991990767348,0.834041728387234,0.404257469872811,NA,ERN2
ENSG00000134419,14094.7678357133,0.464622462481957,0.249774795954818,1.86016551712449,0.0628621120728982,0.228639613985066,RPS15A
ENSG00000134438,0.302339593085309,-2.33483496592368,4.9023960731704,-0.476264041312708,0.633886279852387,NA,RAX
ENSG00000134440,16967.2652555046,0.647536842785727,0.185431090550714,3.4920618805757,0.000479307191832783,0.0164322618688885,NARS
ENSG00000134443,4.36070216251323,-1.92994624254676,2.5372209875107,-0.76065358596937,0.446864004294582,NA,GRP
ENSG00000134444,2770.75461927599,-0.0274281854472906,0.184765536056076,-0.148448601577765,0.881988746419758,0.945140546528424,KIAA1468
ENSG00000134452,6762.25896847348,-0.117345888625381,0.19822368731143,-0.591987215135485,0.553859149611939,0.750140804068941,FBXO18
ENSG00000134453,9470.62078635873,0.366708239718906,0.177014997556479,2.07162243188972,0.0383006662914808,0.17631015855843,RBM17
ENSG00000134460,4.31211960018607,-1.16737771152959,2.07372581485309,-0.562937348403648,0.57347754689395,NA,IL2RA
ENSG00000134461,491.847998795141,-0.609705715303858,0.276873596147396,-2.20210855707338,0.0276576411793083,0.148443436489673,ANKRD16
ENSG00000134463,439.552455899661,0.132026241175808,0.273851914153975,0.482108155364493,0.629729116719754,0.802782137845027,ECHDC3
ENSG00000134470,544.620492981123,-0.275750543014702,0.317818785766915,-0.867634499166876,0.385594453970178,0.61874133636709,IL15RA
ENSG00000134480,5866.01466388451,0.571741213230799,0.221406212846559,2.58231783959483,0.00981391556335083,0.0852981580594579,CCNH
ENSG00000134489,12.8684823619987,0.614590195591157,1.14937078239369,0.534718826166094,0.592844301333168,NA,HRH4
ENSG00000134490,1179.57131760723,0.0280124330369397,0.234469133960424,0.119471729876683,0.904901635888363,0.955563795211694,TMEM241
ENSG00000134504,92.8706589618432,-0.023839586023553,0.461554920313131,-0.051650594489123,0.9588071045386,NA,KCTD1
ENSG00000134508,2313.17627642095,-0.665661838942974,0.29507170309682,-2.25593247999302,0.0240748600270711,0.137403335122859,CABLES1
ENSG00000134516,937.656794595536,0.514898949230469,0.289776158806332,1.776885135587,0.0755871405246304,0.25416582950162,DOCK2
ENSG00000134531,14190.5095469841,-0.50640448409771,0.215313629395437,-2.35193882300719,0.0186758462338236,0.119857752038349,EMP1
ENSG00000134532,252.231615537971,-0.0561408668883561,0.393120504775233,-0.14280828958656,0.886441590046813,0.946244940077548,SOX5
ENSG00000134533,13.6275741945009,0.478576227247972,1.58475511150533,0.301987495590648,0.762661595287236,NA,RERG
ENSG00000134539,36.6221598140121,-0.713125614595128,0.798417283291766,-0.893174070149144,0.371763961754473,NA,KLRD1
ENSG00000134545,4.71539262720813,-1.7900562449061,2.17626410923656,-0.822536307660774,0.410771731428688,NA,KLRC1
ENSG00000134548,102.930927913794,0.279822506114603,0.483126923074131,0.579190462692693,0.562460665408377,0.756330086251264,C12orf39
ENSG00000134551,1.18806697338824,-0.0189497202884195,3.2735362721021,-0.00578876136180734,0.995381262478719,NA,PRH2
ENSG00000134569,494.721608884657,0.194573421367586,0.358259245317024,0.543107886009774,0.587055523300648,0.775851416660562,LRP4
ENSG00000134574,6734.72372280129,0.102088684386214,0.182684513085956,0.55882506218893,0.576281116407784,0.767218675590743,DDB2
ENSG00000134575,5423.94416686083,-0.419929608526318,0.171807575442247,-2.44418563876117,0.0145179541371335,0.104096319453288,ACP2
ENSG00000134588,5.41279348730093,1.07714401199082,2.02992913885396,0.530631336519926,0.59567427605886,NA,USP26
ENSG00000134590,6659.02957567044,-0.407636219164992,0.173016680975201,-2.35605154871408,0.0184703543667026,0.119074738276476,FAM127A
ENSG00000134594,102.999780945674,0.580221034419348,0.509860703243625,1.13799912550253,0.255120847495535,0.490009245725144,RAB33A
ENSG00000134595,12.8050126693233,0.101946095617834,1.31475651678937,0.0775399051580944,0.938194047089947,NA,SOX3
ENSG00000134597,939.498931195572,0.240226313947848,0.2305789836652,1.04183959062226,0.297486055398591,0.536080777630699,RBMX2
ENSG00000134602,1318.94837764067,0.629067098947411,0.232730235196471,2.70298828347916,0.0068719168637576,0.0709207469796197,MST4
ENSG00000134627,78.324454294022,-0.126424878694127,0.706115646392906,-0.179042738027335,0.857904143756213,NA,PIWIL4
ENSG00000134644,12155.3058207318,-0.0829966117824183,0.205956953543461,-0.402980381844229,0.686962656716319,0.837685444683847,PUM1
ENSG00000134668,9196.24128166154,-0.432422692388669,0.178321267683778,-2.42496421209553,0.0153098959091746,0.107036934271303,SPOCD1
ENSG00000134684,15178.0632425263,-0.349792703313788,0.337020103654472,-1.03789862836316,0.299317252193219,0.537919914842032,YARS
ENSG00000134686,15857.0025042508,-0.760901323508384,0.244099176442242,-3.11718103517824,0.001825894102335,0.0358480274056067,PHC2
ENSG00000134690,10697.5385492874,-0.0830026362619921,0.224809889389342,-0.369212566615529,0.711969289784189,0.85552344173977,CDCA8
ENSG00000134697,14691.0429819044,0.521441831643443,0.233411052279381,2.23400660144963,0.0254826387035121,0.142103185240761,GNL2
ENSG00000134698,1016.7960392902,0.568655031373372,0.216589240809027,2.62549990594765,0.0086521832818891,0.0797442892480779,AGO4
ENSG00000134709,6.47498992362867,-0.0828885374790626,2.22236018042249,-0.0372975263907512,0.970247777776427,NA,HOOK1
ENSG00000134716,8.5023614613857,-0.42358878577707,1.44352263030052,-0.293441042686588,0.769185057912872,NA,CYP2J2
ENSG00000134717,7906.52369683946,0.361329007348435,0.189690106386968,1.90483844535004,0.0568010746963976,0.218131904910471,BTF3L4
ENSG00000134744,1659.02513837528,0.263853974254731,0.196745228498309,1.34109465458776,0.179889722609796,0.40593456335025,ZCCHC11
ENSG00000134748,6306.16596007882,0.19851738170746,0.179699394750509,1.10471925619492,0.269281256855426,0.505186898191031,PRPF38A
ENSG00000134755,392.304605854045,-0.200569323764935,0.439406485723599,-0.456455082665984,0.648062763708065,0.814805702911466,DSC2
ENSG00000134757,33.2634368446184,0.732732927997018,1.00102111340136,0.73198548780582,0.464177425509944,NA,DSG3
ENSG00000134758,3086.32398935991,0.0957053438262659,0.231234728502018,0.413888279006632,0.678955928198831,0.832896116004703,RNF138
ENSG00000134759,6661.14521868764,0.344190180964594,0.20792570891253,1.65535172521349,0.0978531723073052,0.291713230651966,ELP2
ENSG00000134760,0.934133776187377,-0.108848180731408,4.69705156340048,-0.0231737248914947,0.981511697476996,NA,DSG1
ENSG00000134762,2313.4007485708,0.0494942812250188,0.264372702533866,0.187214038176572,0.851492818559582,0.930813992910203,DSC3
ENSG00000134765,1.45551953641313,-4.58922276353641,4.56987297648992,-1.00423420675936,0.315265737869108,NA,DSC1
ENSG00000134769,1169.87201910671,0.457659384973604,0.259281429763457,1.76510668500682,0.077545837374411,0.257940523507543,DTNA
ENSG00000134775,363.737701205835,0.20537261163245,0.324540843937205,0.632809754054214,0.526857886322702,0.730817084790437,FHOD3
ENSG00000134779,11418.5963976889,-0.0880419311928599,0.164738661934143,-0.534433934081947,0.593041346534005,0.780295900783118,TPGS2
ENSG00000134780,347.471753374883,-0.48448210410245,0.317401162988651,-1.52640305265603,0.126909517882125,0.33713833493426,DAGLA
ENSG00000134802,19565.7629342674,-0.237887542723169,0.199459010181438,-1.19266380850268,0.233001065015001,0.468047545766475,SLC43A3
ENSG00000134809,5454.01619593395,0.313885606504837,0.231780148069703,1.35423852784166,0.1756602908855,0.401551819627952,TIMM10
ENSG00000134815,3096.59153868683,-0.808155424995744,0.357095936156137,-2.26313251753832,0.0236275215719557,0.135633419681227,DHX34
ENSG00000134824,7234.45673382945,-0.213088588692558,0.293891890096946,-0.725057736782959,0.468416610671855,0.686800748211713,FADS2
ENSG00000134825,5838.3567306448,0.566237732367877,0.264467616525538,2.14104751200493,0.0322702067775781,0.16064898137735,TMEM258
ENSG00000134830,22.2614245276576,-0.147914419240132,1.05365262555617,-0.140382528029155,0.888357761760723,NA,C5AR2
ENSG00000134851,17435.2949756699,0.339567545270598,0.284092795964468,1.19526982061548,0.231981626992252,0.46720184422476,TMEM165
ENSG00000134852,2735.89630286712,-0.063122187760644,0.182372365343285,-0.346117064621207,0.7292547394023,0.865016435905562,CLOCK
ENSG00000134853,84.3968836402724,-1.51592309198866,0.543155671580756,-2.79095510054574,0.00525527618378212,NA,PDGFRA
ENSG00000134864,225.861700295729,0.156173133861176,0.400605946030723,0.389842276203258,0.696653180222903,0.845772137570286,GGACT
ENSG00000134871,57371.6000829973,-0.761035322577285,0.3600105419407,-2.11392510473385,0.0345216646479611,0.166524020541852,COL4A2
ENSG00000134873,8.63163462249784,-0.867884851485549,1.65276905891574,-0.525109570997721,0.599507023038216,NA,CLDN10
ENSG00000134874,1163.42932013446,0.537770368070117,0.218578843016926,2.46030384573165,0.0138819433282593,0.101398542571633,DZIP1
ENSG00000134882,4918.04849220752,0.0189156174070554,0.192358604565237,0.098335176894259,0.921666146408062,0.964088358695445,UBAC2
ENSG00000134884,4696.44682650827,0.500520459031059,0.224699955350057,2.22750582327133,0.0259134870560231,0.143540818116669,ARGLU1
ENSG00000134897,1532.23026372909,0.00372496770114553,0.252214023108036,0.0147690745155353,0.988216411851896,0.995638322025931,BIVM
ENSG00000134899,1809.96868368146,0.318626748620752,0.186540979974253,1.70807909696159,0.0876216669159961,0.275170946350459,ERCC5
ENSG00000134900,2154.27100059096,0.251232459007168,0.260428496356569,0.964688820624258,0.334700696352532,0.572233876659113,TPP2
ENSG00000134901,1728.60395164578,0.073668636057437,0.215581124464078,0.34172117916433,0.732560731920226,0.867296122867054,KDELC1
ENSG00000134905,4130.01560990673,0.301748026909215,0.269244469280882,1.12072135674744,0.262406488521593,0.496895878331614,CARS2
ENSG00000134909,820.316307774095,-0.994737106419942,0.318773998777918,-3.12050891927654,0.00180538830478186,0.0357273863524647,ARHGAP32
ENSG00000134910,23914.8246085643,0.110362727335113,0.227570031828452,0.484961602581783,0.62770358304056,0.801817319934004,STT3A
ENSG00000134917,0.545229630284588,1.55737832063949,4.88153031153968,0.319034856130653,0.749700081410347,NA,ADAMTS8
ENSG00000134940,19.3284233473967,0.659102210290967,1.01797462667008,0.647464281547932,0.517331504375306,NA,ACRV1
ENSG00000134954,6963.8880556743,-0.263526131557634,0.224517417557885,-1.1737447117647,0.240497295356075,0.475920808574502,ETS1
ENSG00000134955,1431.7738865272,-1.11211327876564,0.380426771468174,-2.92333074897353,0.00346308439951275,0.0502317553555555,SLC37A2
ENSG00000134962,17.2386608770367,-1.7232163200418,1.06956316388473,-1.61114030309622,0.107149145687392,NA,KLB
ENSG00000134970,9887.08679089516,0.192257590426208,0.23577715011533,0.815420791761055,0.414831486960372,0.64483995021528,TMED7
ENSG00000134982,2351.57486366008,0.354773674268232,0.209271065427177,1.69528297447163,0.0900217529919402,0.2787607806134,APC
ENSG00000134986,9709.43670227325,0.0461096347922674,0.207204780202726,0.222531713540366,0.82389998826989,0.915505747180005,NREP
ENSG00000134987,6536.28798683599,0.238365739064106,0.192456741127642,1.23854190644336,0.215515193514793,0.448044744412334,WDR36
ENSG00000134996,2313.35479692808,0.246453168077035,0.240081343164451,1.02654027517757,0.304636989574579,0.543871687602074,OSTF1
ENSG00000135002,2681.34943565571,-0.0492381587447143,0.220557391270804,-0.22324420170648,0.823345451892011,0.91527270604831,RFK
ENSG00000135018,16240.3489419985,-0.035837491833416,0.175424690543078,-0.204289896265289,0.838126965097522,0.923965535407784,UBQLN1
ENSG00000135040,3505.97660540884,0.505818770988834,0.196201866384533,2.57805279995395,0.00993588146944584,0.0857571829872596,NAA35
ENSG00000135045,1659.47473202271,-0.111599425715761,0.206780189458365,-0.539700761509514,0.589403414738887,0.777513380420883,C9orf40
ENSG00000135046,23970.16269017,0.674758146632859,0.223688851564291,3.01650324508428,0.00255708480831514,0.0427209727181399,ANXA1
ENSG00000135047,19581.8322268405,0.458704786594555,0.228304520864737,2.00917960300191,0.0445180900304785,0.191087998345573,CTSL
ENSG00000135048,2368.64922528389,0.250301645692898,0.233417794984372,1.07233317712412,0.283570410111195,0.521194638276663,TMEM2
ENSG00000135049,1180.03590143233,0.0619119949300451,0.220856406496111,0.28032691427104,0.779226703628988,0.893540128857408,AGTPBP1
ENSG00000135052,9391.86745730946,-0.115840033043842,0.175562425926502,-0.659822467321893,0.509367763637655,0.71720018661139,GOLM1
ENSG00000135063,12.4033090389123,0.258754707856032,1.65434075759793,0.156409558712522,0.875710203141809,NA,FAM189A2
ENSG00000135069,3708.49802166148,0.561499050154915,0.255661092769506,2.19626320169546,0.0280731099769273,0.149021668303542,PSAT1
ENSG00000135070,3838.94677692101,0.28435346781747,0.218393138666899,1.30202564766092,0.192907618186214,0.421056986626146,ISCA1
ENSG00000135074,2373.71251949082,-0.474558844104698,0.219800818933455,-2.15904038213966,0.0308470341813121,0.156439372431935,ADAM19
ENSG00000135077,26.5734535164583,0.923778377930768,0.904349146522584,1.02148421489962,0.307025084006162,NA,HAVCR2
ENSG00000135083,1017.19804330675,-0.383702446607537,0.274270010613376,-1.39899526656023,0.161814402506854,0.383294797442614,CCNJL
ENSG00000135090,2619.93704834285,0.391851626995999,0.227858078811181,1.71971794478577,0.0854837243131692,0.270881076115723,TAOK3
ENSG00000135093,1174.79621390588,-0.0208927792407482,0.268543486635702,-0.077800357411352,0.937986862139358,0.971213312581438,USP30
ENSG00000135094,10.2444408329261,0.463951521328338,1.31991530302908,0.35150097908829,0.725212538079812,NA,SDS
ENSG00000135097,3.02297319223474,0.452681252241756,2.41126454439469,0.187736038044467,0.851083578254599,NA,MSI1
ENSG00000135100,21.9767952797741,-0.818143346280804,1.00305728515318,-0.815649672646424,0.414700530945021,NA,HNF1A
ENSG00000135108,6807.58223314729,0.0142659357575087,0.211481519949904,0.0674571270382773,0.946217791910023,0.9745617363208,FBXO21
ENSG00000135111,18025.9933612795,-0.240001694927174,0.245968046706248,-0.975743386757065,0.329191645926066,0.56749491554397,TBX3
ENSG00000135114,27107.8298744825,-0.221686244578777,0.220880494836184,-1.0036478990288,0.315548358258756,0.553962673387594,OASL
ENSG00000135116,33.3496152636997,2.08754461259242,0.922017111511364,2.26410615001551,0.0235675868222788,NA,HRK
ENSG00000135119,271.235261520373,-0.736174114095583,0.418728598850555,-1.75811758766046,0.0787275038169356,0.259828271819414,RNFT2
ENSG00000135124,2411.40111352617,0.21147062675393,0.21026812103425,1.00571891599052,0.314550801222985,0.553300055828116,P2RX4
ENSG00000135127,19.3526300107292,1.44529826300226,1.30624324529654,1.10645415255269,0.26852999771763,NA,CCDC64
ENSG00000135144,4.99787987672869,2.33577951345035,2.37354885132773,0.984087398135392,0.325072542497859,NA,DTX1
ENSG00000135148,5833.23003401512,0.00471298044174802,0.190330112128193,0.0247621376830467,0.980244691543074,0.992887700996693,TRAFD1
ENSG00000135164,3044.65683903016,1.10963193636672,0.258430048263122,4.2937419383869,1.75686670210066e-05,0.00242886821565416,DMTF1
ENSG00000135185,1906.50363211376,0.293130815054467,0.195943899632086,1.49599357573706,0.134655329295529,0.347490867277903,TMEM243
ENSG00000135205,46.5989493840521,1.61403236416147,0.769883149614495,2.09646407376193,0.0360410436653315,NA,CCDC146
ENSG00000135211,1929.68969607114,0.526471976453518,0.237517603316373,2.21655982168303,0.0266531857172161,0.145333229596916,TMEM60
ENSG00000135213,2267.71126991967,-0.588168203542582,0.372104438255292,-1.58065355602948,0.113957273130654,0.318744136773454,POM121C
ENSG00000135218,37.4658407946576,-2.19130640853786,0.810951798198737,-2.70214137684278,0.00688944611464983,NA,CD36
ENSG00000135226,1.16153969460795,-4.25629818769144,4.81659247191211,-0.883674135296265,0.376872146487116,NA,UGT2B28
ENSG00000135241,6720.42401671162,0.456707018425334,0.314214592641499,1.4534876136272,0.146088416293206,0.363768379182631,PNPLA8
ENSG00000135245,4084.16370815278,1.25040012199759,1.20579650199025,1.03699100132876,0.299740050951544,0.538461011942189,HILPDA
ENSG00000135248,1.57145137276421,0.849160422111615,3.71759285359407,0.228416735116829,0.819322280564653,NA,FAM71F1
ENSG00000135249,5799.00983236193,0.419113453432268,0.195532103820631,2.14345084639777,0.0320769139808622,0.159866617481789,RINT1
ENSG00000135250,3210.37825575289,0.10955852847592,0.177638676878908,0.616749293570813,0.537400102128721,0.739340178943262,SRPK2
ENSG00000135269,4301.29857842494,0.0587744622736236,0.237563010275242,0.24740578175671,0.804594200054903,0.905830608003783,TES
ENSG00000135272,4087.333262003,0.0389151793306843,0.232497743079762,0.167378740176991,0.867072052073582,0.93850191243795,MDFIC
ENSG00000135297,2444.09751258413,0.360575027536438,0.213620475178192,1.68792353465024,0.0914259082490482,0.28138719545559,MTO1
ENSG00000135298,140.32699510801,0.133141039797017,0.387812366110571,0.343313033393724,0.731362976779341,0.866446302096412,BAI3
ENSG00000135299,131.907427707238,-1.36962774020829,0.405408738399982,-3.37838731748548,0.000729123071742935,0.0209911527292239,ANKRD6
ENSG00000135312,2.42438756134759,-3.14197859688573,3.11406002239326,-1.00896532959921,0.312991261919043,NA,HTR1B
ENSG00000135314,916.048369343755,0.0651672750455086,0.226912725994511,0.287190922236265,0.77396613669488,0.891122921121198,KHDC1
ENSG00000135315,617.542624780611,1.15104879099736,0.413963833765384,2.78055399315324,0.00542662348230287,0.0624802061064135,KIAA1009
ENSG00000135316,15414.715800509,0.115137176382844,0.167585897893066,0.687033800757571,0.492061428666227,0.704187975119492,SYNCRIP
ENSG00000135317,5524.28976816474,0.209688874011758,0.217406569211607,0.964501094756079,0.334794759814497,0.572233876659113,SNX14
ENSG00000135318,38560.4101313181,0.0251747366660852,0.24960598896089,0.100857903173268,0.919663261044036,0.963102234588352,NT5E
ENSG00000135324,2.57471536370691,0.0148785837237962,3.17361273484898,0.00468821654274847,0.996259358105674,NA,MRAP2
ENSG00000135333,233.256279873931,-0.654241338903158,0.464177983779194,-1.40946223596502,0.158698532470471,0.379846153822919,EPHA7
ENSG00000135334,3607.02856037901,-0.0862256589446858,0.193222209953599,-0.446251282217466,0.655415743089797,0.819150360184873,AKIRIN2
ENSG00000135336,6941.91698079089,0.522106352551209,0.261237176021877,1.99859132035436,0.0456525902754778,0.194136872199981,ORC3
ENSG00000135338,460.461979933,0.710568773565857,0.418758478806116,1.69684629572563,0.0897257235067989,0.278414691129276,LCA5
ENSG00000135341,10380.2390993224,0.350001150636007,0.196001988352392,1.78570204097491,0.0741475147408749,0.251298727181025,MAP3K7
ENSG00000135346,12.4764107118474,0.444689101603959,1.10748569355116,0.401530335058379,0.688029708719876,NA,CGA
ENSG00000135355,0.550552222337854,-3.17774198129172,4.85070520085465,-0.655109277869913,0.512397399030628,NA,GJA10
ENSG00000135362,1004.81935339191,-0.625571524740137,0.257913301067859,-2.42551090676609,0.0152868563994619,0.107036934271303,PRR5L
ENSG00000135363,128.590599691857,-0.589673283312282,0.480149106505644,-1.22810451029206,0.219407738124212,0.45301485693599,LMO2
ENSG00000135365,825.966206684658,-0.287504871993739,0.228856510217035,-1.25626695837092,0.209019197308534,0.440613530285715,PHF21A
ENSG00000135372,5088.16364757819,-0.124424759838372,0.187109089598479,-0.664985116999806,0.5060600123695,0.715756849807433,NAT10
ENSG00000135373,868.776651013722,0.158930068998376,0.283969173523127,0.559673668189311,0.575702046213334,0.766793485791657,EHF
ENSG00000135374,4.91356097626783,-1.19506803643398,2.26459679831759,-0.527717798294965,0.597695218098112,NA,ELF5
ENSG00000135378,277.84495659849,0.0125587627056307,0.316605833472558,0.0396668708465829,0.968358714113334,0.985988602621969,PRRG4
ENSG00000135387,20906.7843263982,0.0146399089808204,0.204660514326038,0.0715326501989436,0.942973840005107,0.972911036724332,CAPRIN1
ENSG00000135390,10959.1803095703,0.00571653883965104,0.202796927800014,0.0281884883645197,0.977511818531647,0.991557387309081,ATP5G2
ENSG00000135392,3611.11483951986,-0.369822171812537,0.312414689957533,-1.18375410536172,0.236510414436515,0.471812147963539,DNAJC14
ENSG00000135404,86051.6029628206,-0.167036316602639,0.166698185432122,-1.00202840342647,0.316329874938092,0.554700682744522,CD63
ENSG00000135406,3.9621247337952,-4.58670852570012,2.62017613436565,-1.7505344261181,0.0800261391365253,NA,PRPH
ENSG00000135407,50.1570031630661,0.344926015664081,0.598972593877646,0.575862767662022,0.564707943452212,NA,AVIL
ENSG00000135409,0.878074638842004,-3.06219007679208,4.83585584430343,-0.633226087663323,0.526586012061937,NA,AMHR2
ENSG00000135414,143.512080683248,-0.0931446388341336,0.493576247074544,-0.188713779048743,0.850317151516477,0.930371742368234,GDF11
ENSG00000135423,192.278304562109,1.84428692912867,0.645233484036911,2.85832489285874,0.00425884092413218,0.0557429356460377,GLS2
ENSG00000135424,192.103931515339,-0.890085951767343,0.338445455203532,-2.62992437358058,0.00854038645701543,0.0790984012962378,ITGA7
ENSG00000135426,12.5059324122468,-0.484373807683022,1.12707702759892,-0.429761050773,0.667369468286634,NA,TESPA1
ENSG00000135436,34.0156989991411,1.47236212451814,1.00510992664726,1.46487671197268,0.142954557549991,NA,FAM186B
ENSG00000135437,63.151559807157,1.46048314489543,0.571927902717518,2.55361407959978,0.0106611348033412,NA,RDH5
ENSG00000135439,60.0301257808336,-0.252089644730213,0.611667996803925,-0.412134762726555,0.680240650205596,NA,AGAP2
ENSG00000135441,3761.07525183681,0.121011809037075,0.20113701763702,0.601638676255297,0.547414678200549,0.746031979851831,BLOC1S1
ENSG00000135443,2.95371872956481,-5.29832842666312,2.82694201051608,-1.87422607430701,0.0608992717401902,NA,KRT85
ENSG00000135446,28822.7680424034,0.0288613888225661,0.180075723208588,0.160273624385975,0.872665534960824,0.941474311494071,CDK4
ENSG00000135447,0.901583895899817,1.01030059277771,4.86327095723047,0.207740963163001,0.835431231369821,NA,PPP1R1A
ENSG00000135451,5669.86944567945,-0.0324920167548745,0.175373673446114,-0.185273057902035,0.85301486886008,0.931327191470137,TROAP
ENSG00000135452,1380.58623314658,-0.191106076444567,0.246829787338131,-0.774242357478401,0.438787484044181,0.664373861793278,TSPAN31
ENSG00000135454,460.603043594282,0.0478485482306245,0.333108136711315,0.143642688236379,0.885782629849447,0.946165558419466,B4GALNT1
ENSG00000135457,1527.20503814818,0.00331198028472823,0.212127305920332,0.0156131728084648,0.987542996582741,0.995638322025931,TFCP2
ENSG00000135469,2226.7811536129,0.223181816179659,0.19532654722823,1.14260872035423,0.25320108330056,0.488394195229803,COQ10A
ENSG00000135472,231.243597988263,-0.45501364267295,0.353052472171676,-1.2887989138671,0.197468003736656,0.426728698192113,FAIM2
ENSG00000135473,1119.76755899631,0.112672447431838,0.286938887332355,0.392670538592187,0.694562833176391,0.844238293059535,PAN2
ENSG00000135476,2646.80080484564,-0.142066630268747,0.333612311477452,-0.425843487728568,0.670221896174976,0.828383777801666,ESPL1
ENSG00000135477,4.66941060353141,-1.12084384814832,2.57502981530791,-0.435274124394669,0.663363464510842,NA,KRT121P
ENSG00000135480,21117.6706739372,-0.607320707613627,0.212247385550997,-2.86138133592088,0.00421799370905804,0.0555369171692642,KRT7
ENSG00000135482,634.831335106502,-0.615998244860462,0.247161788573258,-2.49228753528737,0.0126923241145195,0.0974208383598339,ZC3H10
ENSG00000135486,35488.8544417449,0.0442739745639255,0.195647155500806,0.226295007717314,0.820971980957517,0.913705671385171,HNRNPA1
ENSG00000135502,16.7931124922727,1.88502141044236,1.25580193637936,1.50104993139055,0.13334264745834,NA,SLC26A10
ENSG00000135503,246.50598043961,0.180339120613164,0.451973155535845,0.39900405235209,0.689890218354099,0.840312365731605,ACVR1B
ENSG00000135506,10622.8991189782,-0.162639631554262,0.182772982108286,-0.889845039886167,0.373549098389461,0.608294193572073,OS9
ENSG00000135517,43.8855207641041,0.144233113289854,0.675823269951581,0.213418388656827,0.831000638810142,NA,MIP
ENSG00000135519,19.4089108130975,0.465361927921676,1.31897258370952,0.35282153220568,0.724222240221505,NA,KCNH3
ENSG00000135521,4868.16981496896,0.626011860438359,0.229173243124838,2.73160972852904,0.0063025749702643,0.0677165867141892,LTV1
ENSG00000135525,152.60121996753,0.319083693427468,0.472025160244209,0.675988740223902,0.499047793976318,0.709367283030276,MAP7
ENSG00000135535,33763.6522798057,0.287515042624693,0.214322223434365,1.34150830472671,0.179755475209989,0.40593456335025,CD164
ENSG00000135537,319.677258035467,0.539724055478012,0.295207592435706,1.82828649840894,0.0675065650751123,0.238384880588713,LACE1
ENSG00000135540,219.046841979676,-0.928113755391188,0.39477586400149,-2.35098910552365,0.0187235820502481,0.119890523940391,NHSL1
ENSG00000135541,2304.81917299248,1.21446800502928,0.323907156647689,3.74943245341826,0.000177235225534498,0.00908210777333534,AHI1
ENSG00000135547,6.11619766967918,0.377329215699169,1.98543953371455,0.190048203076336,0.849271358197119,NA,HEY2
ENSG00000135549,123.693583357468,-0.189832613032379,0.491201870460697,-0.386465574437524,0.699151893557192,0.847822863715524,PKIB
ENSG00000135569,1.46813925956761,-4.59765368244874,4.80949690984925,-0.955953142008121,0.339095908658964,NA,TAAR5
ENSG00000135577,1.76525190683155,-4.85292463532037,4.23570379276459,-1.14571860374423,0.251911603657592,NA,NMBR
ENSG00000135587,987.452637405374,-0.556115638809925,0.233600628285139,-2.38062561257804,0.0172832674123773,0.114325439332895,SMPD2
ENSG00000135596,1434.25611938703,-0.382005811782098,0.327402871009308,-1.16677599864797,0.243300842132725,0.478596231923155,MICAL1
ENSG00000135597,4241.28861307001,-0.037363174362079,0.20450049663439,-0.182704565401999,0.855029833388165,0.932448963551414,REPS1
ENSG00000135604,384.286785148705,0.262498772230652,0.323354670573102,0.811798301120591,0.416907377063327,0.646400009591915,STX11
ENSG00000135605,462.467563284065,0.849005599046881,0.289100250700794,2.93671692428092,0.00331706737864863,0.0493811408611116,TEC
ENSG00000135617,2339.90812462944,-0.334116864508774,0.23412460312396,-1.4270899343794,0.153553973451859,0.372884735929891,PRADC1
ENSG00000135622,1359.10082917438,-0.81018455683554,0.241515188130527,-3.35459050466704,0.00079482548038796,0.0219769245327271,SEMA4F
ENSG00000135624,36599.0097606198,-0.13918573613468,0.170011016864527,-0.818686569268566,0.412965261333966,0.643295181739953,CCT7
ENSG00000135625,36.5916713639598,-4.30811829124866,1.30787935094632,-3.29397225220469,0.000987822494014629,NA,EGR4
